Q35,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q53,Q54,Q55,Q56,Q57,Q59,Q60,Q63,Q64,Q65,Q66,Q69,Q70,Q32,Q33,Q34,Q20,Q21,Q38,Q8,Q13
3,3,3,2,3,4,4,3,4,1,4,2,4,4,1,1,2,42,7,1,4,2,41,2,2,2,29,9,3,4,4,1,2,5,4,3
2,3,1,2,1,4,4,3,4,3,4,4,4,4,4,1,2,39,6,1,3,4,41,1,2,2,29,9,3,1,2,1,4,5,3,2
2,3,3,2,4,2,2,2,4,4,4,2,2,4,2,1,2,41,6,1,1,5,26,2,2,1,29,9,1,5,4,1,4,3,3,3
2,3,2,1,1,3,4,3,4,3,4,4,3,4,4,1,2,82,4,1,3,4,68,2,2,2,29,9,5,1,3,4,4,5,2,2
5,1,1,1,2,3,1,4,1,4,4,4,4,4,1,1,2,39,5,1,4,1,19,2,2,2,29,9,2,1,4,4,1,5,3,1
1,5,2,2,3,1,3,1,4,1,4,1,4,4,4,1,1,31,4,1,1,3,41,1,2,2,29,9,1,1,1,1,3,2,2,2
4,2,1,3,1,4,4,3,4,4,4,2,3,4,1,1,2,33,7,1,3,3,41,2,2,2,29,9,3,3,3,2,3,2,2,2
3,3,4,1,2,1,1,3,4,4,4,4,3,4,2,1,1,26,4,1,1,4,41,2,2,1,29,9,4,5,3,4,4,5,3,2
2,4,4,4,4,4,4,3,4,1,4,1,4,4,4,1,2,67,3,1,4,99,41,2,2,2,29,9,2,5,3,4,4,5,4,4
3,1,2,1,1,1,1,4,4,1,4,1,4,4,2,1,2,61,5,1,1,1,50,1,2,1,29,9,3,1,2,1,1,1,2,1
4,5,3,3,1,4,4,4,1,4,4,4,4,1,4,1,1,43,5,1,99,1,35,2,2,1,29,9,5,3,1,4,4,1,4,4
5,2,3,3,1,3,4,1,1,4,1,4,1,3,3,1,2,37,5,1,4,2,41,2,2,2,29,9,2,5,1,2,1,3,3,4
1,4,3,2,3,2,2,4,4,1,3,3,2,1,1,1,2,39,6,1,1,3,41,1,2,1,29,9,3,1,2,1,3,5,1,3
2,4,3,4,2,3,2,2,4,4,4,4,4,2,4,1,2,64,7,1,2,2,41,1,1,1,25,9,2,5,3,1,3,5,3,3
2,3,4,4,4,2,4,3,4,4,4,4,4,4,4,1,3,43,3,1,2,1,41,1,2,1,29,9,2,1,2,4,4,5,3,4
1,3,2,2,2,1,1,3,4,3,3,3,4,3,3,1,3,52,6,1,3,99,41,2,1,2,29,9,3,1,3,4,4,4,1,1
1,3,4,2,3,1,2,2,4,1,4,2,3,4,4,1,1,42,7,1,1,5,41,2,2,1,29,9,2,1,2,2,3,5,2,2
3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,2,73,7,1,3,99,45,2,2,2,29,9,3,5,3,3,2,5,3,2
1,3,4,4,3,1,2,4,4,1,4,1,4,4,2,1,2,85,7,1,3,3,41,1,1,1,29,9,2,5,1,3,4,5,3,3
2,3,1,4,4,1,1,4,1,3,1,4,1,4,4,1,1,29,5,1,1,99,25,2,2,2,29,9,1,3,5,2,4,1,3,4
1,5,3,2,4,4,4,2,4,1,4,1,4,3,4,1,2,46,7,1,1,4,41,2,1,1,24,9,1,5,4,2,1,5,4,4
2,4,2,3,3,3,4,3,4,1,4,1,1,1,3,1,2,33,4,1,3,2,41,2,2,1,29,9,3,5,3,1,4,5,3,3
3,5,3,3,1,4,4,4,4,4,4,4,4,4,1,2,2,52,4,1,2,3,41,1,2,2,29,9,3,3,3,4,1,4,3,3
1,1,1,1,1,1,1,4,4,1,3,4,1,4,1,1,3,73,2,1,1,5,41,1,2,2,29,9,5,1,1,1,1,5,1,1
1,4,4,4,4,3,2,3,1,4,4,4,2,4,3,1,3,63,7,1,3,2,41,1,2,2,29,9,3,1,2,3,4,4,4,3
3,2,2,3,3,2,3,4,4,3,4,2,3,4,4,2,2,55,6,1,4,1,28,2,2,2,29,9,1,5,2,2,3,5,2,2
1,3,2,2,2,4,4,3,3,1,2,4,4,4,4,2,2,70,2,1,2,3,41,2,2,2,29,9,1,3,1,4,1,5,3,4
2,1,1,1,2,1,1,1,4,1,4,1,1,3,1,2,3,65,6,1,1,3,41,2,1,1,29,9,1,4,3,1,4,3,1,1
3,3,1,2,1,3,3,4,4,4,2,4,1,3,3,2,1,34,5,1,3,99,41,2,2,2,29,9,4,5,3,3,4,3,2,2
1,3,3,1,2,2,1,4,4,2,4,2,1,4,1,2,2,68,6,1,1,4,68,2,2,99,29,9,2,1,4,1,2,3,2,3
1,4,3,3,1,2,4,4,4,2,4,4,3,4,2,2,2,34,6,1,3,1,41,2,2,1,29,9,2,1,3,2,3,2,3,3
3,5,3,3,2,1,3,1,4,4,4,1,4,4,4,1,2,79,3,1,3,3,66,2,2,2,29,9,5,5,5,3,2,5,3,4
3,4,3,3,3,1,1,1,4,1,3,1,4,4,3,2,2,60,5,1,2,4,41,2,2,1,29,9,4,3,4,1,4,5,3,4
3,4,4,4,3,3,3,2,4,1,4,1,4,3,2,2,3,48,7,1,1,3,41,2,2,1,29,9,3,4,3,2,3,4,4,4
1,2,1,1,1,2,2,2,3,3,3,2,4,4,4,1,2,36,7,1,3,5,41,2,2,2,29,9,5,1,2,4,4,3,1,1
1,3,1,1,1,3,4,4,4,1,2,4,4,4,3,2,2,59,6,1,4,3,29,2,2,1,29,9,4,3,3,4,2,2,3,3
3,3,1,4,4,1,4,4,4,1,4,1,4,4,4,2,2,33,6,1,1,3,41,2,2,1,29,9,5,1,1,1,1,5,1,1
1,2,2,3,2,1,1,4,4,2,4,2,2,4,2,2,2,34,6,1,4,2,41,2,2,2,29,9,4,5,2,4,4,3,2,2
4,3,2,4,4,3,3,3,4,4,4,3,4,4,4,2,2,31,4,1,4,2,41,2,2,2,29,9,2,3,3,3,3,5,4,2
2,2,2,1,3,3,4,4,4,1,4,1,4,4,1,2,1,37,6,1,2,1,41,1,2,1,29,9,4,3,3,1,4,3,3,3
4,4,4,4,3,4,4,2,4,1,4,1,2,4,1,2,2,45,6,1,1,99,41,2,2,2,29,9,3,3,4,1,2,4,3,4
3,3,3,3,2,1,1,4,4,2,4,4,4,4,1,1,2,41,6,1,1,2,20,2,1,1,29,9,4,5,2,3,4,5,3,1
5,5,3,3,3,4,4,3,4,1,4,1,4,4,3,2,2,58,3,1,4,1,41,2,2,2,29,9,5,5,5,3,3,5,3,4
3,2,2,2,3,3,3,3,4,1,4,1,4,4,4,2,2,42,6,1,4,99,22,2,2,2,29,9,3,5,3,3,3,2,3,3
1,3,2,1,1,2,2,3,4,4,4,4,3,4,1,2,2,79,5,1,4,1,62,2,1,1,29,9,2,1,1,4,3,5,2,2
1,1,1,1,1,1,1,4,1,4,1,4,4,4,2,1,1,35,6,1,1,1,41,2,2,2,29,9,4,1,1,1,4,5,1,1
2,5,3,4,4,4,4,4,4,1,4,1,1,1,4,1,2,59,7,1,2,3,16,2,2,1,29,9,1,5,5,4,3,5,4,4
1,1,1,4,1,1,4,4,4,1,3,1,1,4,4,1,2,64,3,1,2,1,46,2,2,2,29,9,1,1,2,1,1,1,1,2
2,4,2,2,3,2,4,3,4,2,2,2,2,4,1,2,2,61,5,1,1,4,41,2,2,1,26,9,3,5,3,1,4,3,3,3
2,3,3,4,3,2,4,4,4,2,2,3,3,2,2,2,2,56,5,1,3,1,41,2,2,2,29,9,4,5,3,3,3,5,2,2
1,2,3,2,3,3,1,3,4,1,4,4,4,4,4,2,2,72,7,1,1,3,41,2,2,2,29,9,2,3,3,2,3,4,2,3
1,3,4,4,4,4,3,3,4,2,3,4,2,2,2,2,2,46,6,1,3,4,41,2,2,2,29,9,2,1,3,3,4,2,4,3
2,3,3,3,4,2,2,3,4,4,4,4,2,4,1,1,2,59,6,1,3,3,33,2,2,2,24,9,4,5,2,1,4,2,1,4
3,3,4,3,1,4,1,2,4,1,4,1,4,4,1,2,2,63,7,1,3,4,58,2,2,2,29,9,5,5,5,1,3,2,4,4
3,3,4,3,4,4,2,3,4,2,4,2,2,3,1,2,2,71,4,1,1,4,41,1,1,1,29,9,3,1,3,4,3,5,3,4
1,1,1,2,2,1,2,1,4,2,4,3,4,4,4,1,2,59,5,1,3,2,48,2,1,1,29,9,2,3,4,3,3,2,1,1
3,4,3,3,3,2,2,3,4,4,4,3,3,4,4,1,2,69,6,1,1,4,45,2,2,2,29,9,3,1,3,4,4,5,2,3
2,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,1,30,4,1,2,4,41,1,2,2,29,9,4,5,3,3,4,3,4,3
3,1,2,4,3,4,4,4,4,4,3,4,2,1,4,1,1,40,4,1,1,1,41,2,2,2,29,9,4,3,4,4,4,3,3,1
2,5,3,2,4,4,4,1,1,1,2,4,4,4,1,1,1,29,4,1,1,2,41,2,1,2,24,9,3,5,4,4,1,5,2,1
1,2,1,2,3,3,3,4,4,4,2,1,1,3,4,2,2,69,6,1,3,5,41,2,2,1,29,9,2,1,3,1,4,5,2,2
1,2,2,2,3,1,1,4,4,1,4,1,4,4,1,1,2,67,4,1,2,3,67,1,1,1,29,9,3,1,4,3,4,5,1,1
1,2,1,1,1,3,4,4,4,2,3,4,4,4,4,2,2,41,5,1,3,1,41,2,2,1,29,9,2,1,3,3,4,1,3,2
2,3,2,4,3,1,3,1,4,4,4,4,4,3,3,2,2,64,4,1,2,1,41,1,1,2,29,9,4,5,2,3,4,4,1,3
1,2,2,1,2,1,2,1,4,1,4,1,2,4,1,1,2,65,5,1,2,5,41,2,2,2,29,9,1,1,2,2,4,5,1,1
4,3,4,4,3,1,2,3,4,1,4,1,4,3,1,1,2,74,5,1,3,3,61,2,2,2,29,9,3,1,1,1,3,1,4,4
2,5,2,2,4,1,1,4,4,1,4,1,4,1,1,2,3,72,4,1,1,2,41,2,1,1,29,9,3,1,2,1,4,5,4,4
1,2,2,3,1,3,1,3,4,1,3,1,1,4,1,1,2,60,3,1,1,3,59,2,2,99,29,9,1,1,3,3,4,5,3,3
1,3,1,1,1,1,3,2,4,4,2,4,1,4,4,2,1,47,8,1,1,1,41,2,2,1,29,9,3,5,2,1,4,1,2,1
2,2,2,3,1,3,4,3,4,1,4,1,4,4,3,2,2,36,3,1,4,3,41,2,2,2,29,9,2,5,1,4,4,5,3,4
1,3,3,3,3,1,1,3,4,1,4,1,4,4,1,2,2,79,5,1,4,3,62,2,2,2,29,9,1,1,1,1,4,5,3,2
2,3,4,3,3,2,2,4,4,1,2,4,4,2,3,1,2,39,3,1,2,2,41,1,1,2,38,9,3,1,2,4,4,5,2,1
2,3,4,3,3,4,4,3,3,4,4,2,4,1,2,2,2,33,5,1,4,1,41,2,2,2,29,9,3,4,3,4,4,3,3,4
1,4,3,3,2,4,3,2,4,3,3,2,3,3,4,2,4,80,7,1,3,2,24,2,2,1,29,9,2,1,3,3,3,4,3,4
1,3,3,2,1,2,2,4,4,1,4,1,1,3,1,2,2,38,7,1,3,5,31,2,2,1,29,9,3,1,3,3,2,3,2,2
1,4,3,3,3,2,2,4,4,1,4,2,2,2,3,1,1,36,6,1,1,2,41,1,2,2,29,9,3,5,3,3,4,4,3,3
1,4,3,2,3,3,3,3,4,1,3,4,2,4,4,2,1,32,4,1,1,1,28,2,2,2,29,9,4,5,3,2,4,5,3,3
2,1,2,2,2,3,1,3,4,1,4,1,1,3,1,2,2,56,6,1,2,4,41,1,2,1,38,9,3,1,3,4,4,5,3,2
1,5,4,3,4,3,4,2,4,1,4,1,3,4,3,1,1,26,4,1,3,2,26,2,2,1,29,9,3,4,3,3,1,5,4,4
1,3,3,2,2,4,4,3,4,3,4,4,3,4,4,1,1,28,4,1,1,4,41,2,2,2,29,9,2,4,2,3,4,5,3,2
4,3,3,4,3,4,4,2,4,4,4,2,4,4,3,1,2,34,3,1,4,1,41,2,2,2,29,9,3,3,4,3,3,3,4,3
3,3,2,4,1,4,4,1,1,3,1,3,4,4,3,1,2,35,3,1,4,1,41,2,2,2,29,9,1,1,1,1,1,1,3,3
3,3,4,1,1,4,4,4,4,4,3,1,4,4,1,2,1,27,4,1,1,99,25,2,2,99,29,9,3,5,2,3,2,3,3,4
1,4,4,4,1,3,4,4,4,1,4,1,4,4,1,2,2,44,4,1,2,2,41,1,2,1,24,9,5,1,4,4,2,5,4,4
2,3,2,3,4,3,4,4,4,4,4,1,1,1,4,2,2,30,4,1,2,1,41,2,2,2,29,9,2,4,3,4,4,3,3,1
2,5,1,1,2,4,3,4,4,4,2,2,1,4,1,1,1,30,3,1,4,3,41,2,2,1,29,9,5,3,4,2,4,5,3,3
1,1,3,3,1,2,3,3,4,2,4,4,2,4,1,2,2,33,4,1,4,1,41,2,2,1,29,9,4,1,3,4,2,2,2,1
3,2,1,1,2,2,2,1,4,3,2,1,4,4,2,2,2,69,4,1,3,3,63,2,2,2,29,9,3,3,2,3,3,5,1,1
3,4,3,4,2,2,3,4,4,1,4,1,4,4,3,2,2,31,6,1,4,1,30,1,2,1,29,9,3,3,3,1,2,3,3,3
2,3,3,1,3,1,4,4,4,4,4,2,2,4,3,2,2,51,7,1,3,5,41,2,2,1,29,9,5,1,1,3,3,5,1,2
4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,1,2,89,6,1,2,1,26,2,2,1,29,9,3,3,4,3,3,4,3,3
5,5,3,4,4,4,4,2,4,1,4,1,4,3,4,2,2,32,5,1,4,2,14,2,1,1,29,9,4,5,5,2,3,5,4,4
1,3,4,3,2,2,2,3,4,1,4,1,3,3,1,2,2,44,7,1,1,99,42,2,2,2,29,9,2,5,4,3,4,4,2,2
2,4,4,3,3,3,3,4,4,1,4,4,3,2,2,2,3,47,6,1,1,4,41,2,2,1,38,9,5,1,3,2,4,5,4,3
1,2,1,3,1,2,4,4,4,1,4,3,4,2,1,2,1,26,4,1,4,1,41,2,2,1,29,9,4,1,1,4,4,2,2,1
3,5,4,4,4,4,4,1,4,1,4,1,1,1,1,2,3,73,6,1,1,3,41,2,2,1,29,9,3,5,5,1,1,4,4,4
1,1,2,2,3,1,1,3,4,2,3,4,4,3,4,2,3,52,6,1,3,2,41,2,1,1,29,9,2,1,1,4,4,3,1,1
1,2,2,4,4,1,1,4,4,3,4,1,4,4,4,1,2,70,8,1,4,3,45,2,2,2,29,9,2,1,3,4,4,5,1,2
1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,2,2,52,3,1,1,2,54,1,1,2,29,9,5,3,1,3,4,5,1,1
3,2,2,3,3,3,2,2,4,4,4,4,3,3,2,1,2,75,3,1,3,2,67,2,1,2,29,9,3,3,3,2,3,4,3,2
2,3,3,3,3,2,3,3,4,4,4,2,3,4,2,2,2,63,7,1,3,4,37,2,2,1,29,9,2,5,1,2,4,4,3,4
1,3,2,1,2,4,4,3,4,2,3,3,3,4,3,2,1,64,99,1,2,3,41,2,2,2,29,9,3,1,3,2,3,4,2,2
1,3,1,2,3,2,4,3,4,1,4,2,4,4,3,1,2,50,3,1,2,1,41,2,1,1,29,9,3,4,5,4,4,5,2,3
3,4,3,3,2,3,4,3,4,2,4,2,4,4,3,1,1,44,7,1,1,2,41,2,2,2,29,9,3,4,3,3,3,4,4,4
1,4,2,1,2,2,2,3,4,2,4,4,4,3,1,1,2,42,6,1,1,4,41,2,1,2,29,9,3,3,3,3,3,5,1,1
2,2,2,4,4,1,1,4,2,4,1,1,1,4,3,1,1,29,3,1,1,4,41,2,2,2,29,9,1,1,1,3,4,1,1,1
3,4,4,3,3,1,2,1,4,4,4,4,4,4,4,1,2,60,3,1,2,3,41,1,2,1,29,9,3,1,3,3,3,5,3,3
4,4,3,4,4,3,3,4,4,1,4,1,4,4,1,2,2,62,3,1,3,1,60,2,2,1,29,9,5,4,3,4,4,4,4,4
1,2,3,2,2,3,3,3,4,3,3,4,4,4,4,2,2,65,4,1,2,3,41,2,1,1,29,9,3,5,3,3,3,5,3,3
1,3,2,3,2,4,4,3,4,1,4,1,4,3,1,1,2,33,4,1,3,1,41,2,2,2,29,9,3,5,4,3,2,5,2,3
3,1,1,1,1,1,1,4,3,2,1,4,4,4,3,2,3,80,3,1,2,1,41,2,2,2,29,9,3,3,3,2,1,3,1,1
1,4,4,4,4,4,4,1,4,1,3,1,3,4,2,2,2,42,4,1,4,3,41,1,2,2,29,9,5,1,1,1,1,5,4,4
5,1,2,4,2,3,1,3,4,1,4,1,1,4,1,2,2,60,3,1,2,2,55,2,2,2,29,9,4,3,5,3,3,1,2,3
1,3,2,2,4,1,1,4,4,1,4,1,4,4,3,1,99,52,99,1,4,99,41,2,2,2,29,9,1,5,3,4,4,5,3,1
2,3,3,4,1,3,1,4,4,1,4,1,3,4,2,2,2,61,6,1,3,5,41,2,2,99,29,9,4,3,4,2,4,5,4,4
1,2,1,1,1,1,4,4,3,3,4,4,4,4,4,1,4,59,99,1,4,2,41,2,2,1,29,9,3,1,2,2,4,5,1,1
2,4,3,3,4,4,4,4,4,3,4,3,4,4,4,2,2,38,6,1,2,2,41,2,2,2,29,9,4,5,3,4,4,5,4,3
3,3,3,2,4,4,4,2,4,4,4,1,4,4,1,1,3,38,5,1,4,2,41,1,2,2,29,9,4,3,5,4,4,1,4,4
3,4,2,2,3,3,4,4,4,4,4,4,4,4,2,2,2,41,5,1,3,3,41,2,2,2,29,9,4,5,3,4,4,5,3,2
2,4,3,3,2,4,4,3,4,1,4,1,2,4,2,2,2,48,7,1,1,99,41,1,2,1,38,9,3,3,4,3,4,1,4,4
2,4,2,2,3,4,4,3,4,1,4,1,1,2,1,1,1,35,6,1,1,3,41,2,2,1,29,9,2,4,4,1,4,5,2,4
1,3,3,1,2,3,2,1,4,2,4,2,3,2,1,2,3,39,6,1,2,2,26,2,2,2,29,9,4,4,2,3,4,3,4,2
1,4,3,3,4,4,4,3,4,1,4,1,4,4,4,1,2,57,7,1,4,1,41,2,2,2,29,9,5,5,1,3,3,5,3,4
2,3,3,2,2,3,2,4,4,2,3,2,3,4,4,2,2,71,6,1,3,2,28,2,2,1,29,9,2,1,2,4,4,4,2,2
1,5,4,4,4,4,4,1,4,1,4,4,4,4,1,2,2,64,4,1,2,2,41,1,2,2,29,9,3,1,1,4,4,5,4,4
1,4,3,3,2,3,3,4,4,1,4,1,3,4,1,1,2,42,7,1,1,4,41,2,2,1,29,9,2,1,4,1,4,5,2,2
1,1,1,2,1,3,3,1,4,1,4,1,3,3,1,2,2,41,5,1,3,4,41,2,2,1,29,9,5,1,5,1,4,5,1,1
1,1,1,1,1,1,1,4,3,1,4,4,4,4,4,1,99,69,99,1,1,99,66,99,1,1,29,9,2,1,1,2,4,5,2,1
3,3,1,3,4,4,3,2,4,4,4,4,4,4,2,2,2,58,3,1,2,1,57,2,2,1,38,9,3,3,3,4,4,5,4,4
2,3,3,3,3,2,3,3,4,2,4,1,2,4,4,1,1,29,4,1,1,3,41,2,2,1,29,9,3,5,4,3,3,4,2,2
1,3,1,1,1,2,1,1,4,1,2,2,1,2,4,1,2,41,6,1,3,3,41,1,2,2,29,9,3,1,2,4,1,5,1,1
3,4,4,4,3,4,1,3,3,1,3,1,4,1,1,1,1,38,6,1,1,1,41,2,1,2,29,9,3,3,3,4,2,3,4,4
2,1,2,3,1,1,1,4,4,3,3,4,4,4,3,1,2,63,5,1,3,4,41,2,1,1,29,9,1,1,1,1,4,5,1,1
1,4,3,3,3,2,2,4,4,4,4,4,2,4,1,2,2,34,6,1,1,2,41,2,2,1,29,9,2,5,3,3,4,5,3,3
5,5,3,2,3,2,4,4,3,3,1,3,2,4,1,2,1,27,4,1,2,4,41,1,2,2,29,9,3,5,3,4,4,5,3,3
1,5,3,3,1,4,1,4,4,1,1,1,3,4,1,1,2,61,5,1,4,2,41,2,1,2,29,9,2,5,4,4,4,4,3,4
1,2,3,1,1,1,2,4,4,3,4,4,4,2,1,2,2,29,4,1,4,1,41,2,2,1,29,9,3,1,2,4,4,2,1,1
1,1,1,1,1,4,1,1,4,1,4,1,4,4,1,1,2,39,5,1,2,2,41,2,2,2,29,9,5,1,3,3,4,5,1,4
3,4,2,2,2,3,3,3,4,3,4,3,4,4,2,1,1,46,7,1,2,2,41,2,1,1,29,9,3,1,3,2,4,5,3,3
2,5,3,3,3,4,4,3,4,1,4,1,1,1,1,2,3,64,7,1,3,5,21,2,2,1,29,9,3,5,2,3,4,5,3,3
4,4,3,4,4,4,4,3,4,3,4,3,3,4,2,1,2,80,6,1,2,4,66,1,2,1,29,9,2,1,4,4,4,4,4,4
4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,51,7,1,2,2,10,1,1,1,29,9,5,5,3,4,4,5,4,4
1,2,1,1,2,1,1,4,3,2,4,2,2,4,4,1,2,41,6,1,1,5,41,1,2,2,29,9,2,1,2,2,4,4,1,1
1,2,2,3,2,1,2,3,4,4,4,3,4,4,4,2,2,43,6,1,3,99,41,2,2,2,29,9,1,1,1,2,1,5,2,2
2,4,3,4,3,2,4,4,3,3,4,4,4,4,3,1,2,36,6,1,3,2,41,2,2,1,29,9,2,5,3,3,4,4,3,3
3,1,1,1,1,3,4,4,4,1,4,1,1,4,1,2,3,39,6,1,1,1,41,1,2,2,38,9,5,5,4,1,1,3,1,1
5,3,1,1,3,4,1,4,4,1,4,1,4,1,4,1,1,30,4,1,4,2,41,2,2,1,29,9,1,3,5,1,4,5,3,1
4,5,3,3,3,4,2,1,4,4,4,1,4,3,1,2,2,32,6,1,3,3,41,2,2,2,29,9,3,1,4,3,4,3,4,3
2,5,3,3,3,4,4,3,4,1,4,2,2,3,3,1,2,46,6,1,1,4,41,2,2,1,29,9,3,3,3,2,4,5,3,4
3,2,3,3,3,2,4,4,4,4,4,4,4,4,4,2,2,68,7,1,2,4,41,2,1,2,38,9,3,1,2,3,3,4,3,3
1,3,2,2,3,3,3,3,4,2,2,2,4,4,3,2,1,77,6,1,1,2,53,2,1,1,29,9,3,1,3,2,4,5,2,1
1,1,4,3,1,3,4,3,4,1,4,1,4,1,4,1,1,41,6,1,3,2,41,2,2,2,29,9,1,1,1,4,4,5,4,4
1,1,1,1,1,3,1,3,4,1,4,3,3,4,3,2,2,63,6,1,4,3,41,2,2,2,29,9,2,3,3,2,4,5,2,2
1,3,2,3,2,2,2,2,3,4,4,4,4,3,2,1,1,30,4,1,3,1,41,2,2,1,29,9,2,5,1,2,3,3,4,3
2,5,4,4,3,4,4,4,4,4,4,1,4,4,4,2,1,26,4,1,3,99,41,2,2,1,24,9,3,5,4,4,4,5,4,4
2,2,1,1,2,3,1,4,4,1,4,4,4,4,2,2,3,66,8,1,2,3,41,1,1,2,38,9,2,1,3,1,4,3,2,3
2,1,1,1,2,1,1,4,4,1,4,1,4,4,1,2,4,80,5,1,2,3,41,2,1,1,29,9,2,1,1,2,1,5,1,1
2,5,3,3,4,3,1,4,4,4,4,1,4,4,3,1,2,69,3,1,2,1,41,2,1,2,29,9,4,5,2,3,4,4,3,2
1,5,4,4,1,3,3,4,4,1,4,1,3,3,1,2,2,38,8,1,2,5,26,2,2,1,38,9,1,5,3,4,4,5,4,4
3,4,4,4,4,2,2,2,3,2,4,4,2,2,1,1,2,39,8,1,3,4,13,2,2,1,29,9,2,1,3,3,4,4,4,4
1,4,2,2,3,3,2,3,4,1,4,3,3,2,1,1,2,66,6,1,2,4,41,2,2,2,29,9,1,1,2,4,4,5,2,4
1,3,2,2,2,1,2,4,4,4,3,2,4,4,4,1,2,41,5,1,4,2,41,2,1,2,29,9,2,1,3,4,2,5,4,3
2,4,3,2,3,3,2,3,4,4,4,1,4,4,3,2,2,62,6,1,2,3,41,1,2,2,29,9,3,5,2,3,4,5,3,3
1,3,4,3,3,2,2,3,4,3,4,2,3,3,1,2,2,67,6,1,1,4,41,2,2,2,29,9,1,1,3,2,2,5,3,3
3,5,4,4,3,3,3,3,4,2,4,2,4,4,2,2,4,65,6,1,4,1,41,1,2,2,29,9,3,4,3,3,4,1,3,3
2,3,2,2,3,1,1,4,4,2,4,4,2,4,4,1,2,67,8,1,1,4,41,2,1,2,29,9,2,1,3,3,4,5,2,3
4,1,1,2,1,1,3,4,4,2,4,2,4,4,4,2,1,26,4,1,1,3,41,2,2,2,29,9,2,3,2,1,4,3,1,1
1,2,2,2,1,4,4,3,4,1,1,1,4,4,2,2,2,33,5,1,4,1,41,1,2,2,29,9,5,1,2,3,4,5,4,4
1,1,1,1,1,3,1,1,2,3,1,4,4,4,4,2,2,42,6,1,4,2,41,2,2,2,29,9,4,1,1,1,4,4,1,1
1,1,1,1,1,1,1,4,4,1,4,4,1,4,3,1,2,41,5,1,4,3,41,2,2,1,29,9,4,3,2,1,4,3,1,1
1,4,3,3,3,3,3,3,4,2,4,1,4,4,1,2,2,54,5,1,4,3,34,2,2,1,29,9,1,1,2,4,4,4,3,3
2,3,3,3,3,2,4,4,4,1,4,2,3,2,2,2,2,33,6,1,3,1,41,2,2,2,29,9,3,1,2,1,1,5,2,3
1,3,1,1,3,4,2,4,4,1,4,4,1,4,1,2,2,48,6,1,1,5,41,2,2,1,29,9,3,1,1,1,1,5,4,1
3,4,3,3,4,2,3,3,4,4,4,3,4,3,2,1,2,55,4,1,3,3,41,1,2,1,29,9,3,5,4,4,3,5,3,3
3,4,3,2,2,1,4,4,4,1,4,4,4,4,4,1,2,66,6,1,2,4,36,2,2,1,29,9,1,1,3,4,3,5,1,1
2,2,1,3,2,1,1,1,4,1,4,1,2,4,3,2,2,36,6,1,3,3,25,2,2,1,29,9,5,1,2,3,2,4,1,1
1,2,1,3,2,2,2,3,3,4,4,2,4,4,2,1,4,55,6,1,4,4,34,2,2,2,29,9,4,1,2,4,4,2,2,1
2,5,3,3,3,2,3,3,4,3,3,4,2,4,3,1,2,75,5,1,1,5,41,2,1,1,38,9,2,5,2,1,3,5,3,3
2,3,3,2,1,1,2,4,4,2,4,2,2,3,3,2,2,57,8,1,3,5,33,2,2,1,29,9,3,1,2,3,4,3,4,4
3,3,2,3,1,2,3,4,4,1,1,1,1,4,4,2,4,71,6,1,2,99,66,2,2,2,29,9,4,5,4,1,1,5,2,4
2,3,4,3,3,3,4,2,4,4,3,4,1,2,4,1,2,41,7,1,1,4,41,2,2,2,38,9,4,4,3,2,3,4,3,3
1,3,2,3,3,3,2,4,4,1,4,3,2,3,1,2,2,73,7,1,1,3,41,2,2,1,29,9,4,1,2,4,4,5,3,3
3,3,4,4,3,2,2,4,4,3,4,1,1,4,3,2,2,61,5,1,1,99,41,1,1,1,29,9,3,3,3,3,4,3,3,3
4,5,4,4,3,4,4,4,4,4,4,3,4,4,4,2,4,88,4,1,2,2,41,1,1,1,29,9,5,5,5,4,4,5,4,4
3,5,3,3,2,4,4,1,4,1,4,1,4,4,2,2,2,44,3,1,4,1,41,2,2,2,29,9,5,3,3,3,4,5,4,3
1,3,1,1,1,3,2,3,4,2,4,2,4,4,1,1,1,31,4,1,1,3,41,1,2,1,29,9,4,5,1,4,4,3,2,3
3,3,4,3,3,1,1,3,4,3,3,4,4,4,4,1,2,82,4,1,1,99,66,1,2,1,29,9,4,3,3,4,4,5,4,4
5,5,3,1,1,1,3,1,4,1,4,4,4,4,4,2,2,38,3,1,4,3,41,1,2,1,29,9,5,5,5,2,1,5,4,2
1,3,4,4,4,1,3,4,4,1,4,2,4,4,1,2,2,41,4,1,3,2,41,1,2,2,29,9,2,5,2,3,4,5,3,3
3,4,4,3,3,4,4,4,4,2,4,2,4,4,1,2,2,60,6,1,2,5,41,1,2,1,29,9,2,1,2,1,3,5,3,4
3,1,4,1,1,1,3,1,4,1,4,1,4,2,4,1,2,39,5,1,4,3,41,2,2,2,29,9,4,1,3,1,4,3,1,1
1,5,4,1,3,2,2,1,4,1,4,2,4,3,3,1,1,39,7,1,3,4,41,2,2,2,29,9,2,5,3,4,3,5,3,4
